Triplet #,Anchor,Positive,Negative,Hardness Score
318,"(2, 2, 1, 5)","(2, 0, 5, 3)","(3, 2, 1, 1)",8
319,"(4, 2, 3, 5)","(4, 2, 2, 1)","(3, 1, 3, 6)",7
320,"(3, 1, 0, 0)","(3, 2, 6, 3)","(1, 2, 4, 0)",8
321,"(4, 1, 5, 2)","(4, 0, 5, 2)","(2, 1, 6, 1)",4
322,"(3, 2, 4, 1)","(3, 2, 3, 5)","(0, 1, 0, 2)",4
323,"(5, 1, 0, 5)","(5, 0, 4, 0)","(2, 1, 4, 1)",8
324,"(4, 2, 3, 6)","(4, 1, 4, 3)","(0, 1, 4, 6)",4
325,"(5, 0, 2, 6)","(5, 2, 6, 5)","(4, 1, 5, 0)",8
326,"(4, 2, 3, 3)","(4, 2, 6, 2)","(5, 1, 0, 5)",6
327,"(2, 1, 2, 1)","(2, 2, 2, 3)","(5, 2, 1, 5)",5
328,"(0, 1, 6, 5)","(0, 0, 6, 5)","(3, 1, 6, 5)",3
329,"(1, 2, 4, 2)","(1, 1, 5, 5)","(2, 1, 0, 4)",8
330,"(1, 2, 3, 5)","(1, 2, 0, 6)","(5, 2, 0, 3)",5
331,"(1, 0, 4, 3)","(1, 0, 3, 5)","(2, 0, 3, 3)",5
332,"(2, 2, 0, 5)","(2, 1, 4, 2)","(3, 1, 6, 2)",9
333,"(2, 0, 5, 4)","(2, 2, 6, 4)","(3, 2, 0, 3)",7
334,"(5, 1, 6, 5)","(5, 1, 3, 5)","(1, 2, 4, 6)",3
335,"(3, 1, 3, 6)","(3, 0, 3, 5)","(5, 0, 4, 3)",6
336,"(5, 1, 1, 1)","(5, 1, 6, 2)","(1, 0, 3, 4)",4
337,"(0, 2, 5, 2)","(0, 1, 3, 0)","(1, 0, 0, 4)",7
338,"(5, 0, 2, 4)","(5, 0, 5, 6)","(2, 0, 2, 1)",5
339,"(1, 2, 4, 5)","(1, 0, 4, 5)","(0, 2, 1, 5)",5
340,"(2, 1, 1, 5)","(2, 1, 5, 1)","(3, 2, 3, 4)",7
341,"(3, 1, 6, 5)","(3, 1, 6, 2)","(2, 0, 2, 1)",5
342,"(3, 2, 1, 1)","(3, 0, 3, 1)","(5, 1, 4, 1)",5
343,"(3, 2, 4, 6)","(3, 1, 3, 1)","(5, 1, 1, 6)",7
344,"(4, 2, 5, 2)","(4, 2, 0, 1)","(5, 1, 2, 0)",7
345,"(0, 1, 6, 3)","(0, 0, 0, 2)","(1, 2, 5, 2)",9
346,"(5, 0, 5, 2)","(5, 2, 5, 6)","(1, 1, 3, 3)",3
347,"(1, 0, 2, 6)","(1, 0, 4, 2)","(2, 1, 5, 1)",6
348,"(4, 0, 3, 6)","(4, 0, 5, 1)","(2, 2, 2, 1)",7
349,"(1, 0, 0, 5)","(1, 1, 0, 2)","(4, 2, 4, 6)",4
350,"(1, 2, 5, 5)","(1, 1, 6, 3)","(2, 0, 2, 1)",7
351,"(4, 1, 0, 3)","(4, 1, 6, 5)","(1, 0, 0, 3)",5
352,"(0, 0, 2, 4)","(0, 1, 3, 3)","(3, 2, 0, 1)",5
353,"(2, 0, 5, 2)","(2, 0, 3, 6)","(4, 2, 2, 4)",5
354,"(5, 1, 1, 1)","(5, 2, 0, 1)","(2, 1, 2, 2)",4
355,"(5, 0, 1, 5)","(5, 1, 5, 0)","(0, 0, 3, 0)",5
356,"(0, 2, 3, 4)","(0, 1, 1, 2)","(2, 0, 4, 4)",7
357,"(0, 2, 2, 5)","(0, 0, 2, 3)","(3, 0, 3, 2)",5
358,"(0, 2, 3, 6)","(0, 2, 1, 1)","(5, 0, 2, 1)",4
359,"(0, 1, 6, 2)","(0, 0, 4, 1)","(3, 0, 0, 5)",6
360,"(0, 0, 6, 0)","(0, 2, 1, 6)","(2, 2, 3, 5)",8
361,"(5, 0, 3, 0)","(5, 2, 1, 1)","(1, 0, 2, 6)",5
362,"(3, 1, 3, 6)","(3, 0, 5, 1)","(4, 2, 3, 4)",8
363,"(3, 0, 0, 0)","(3, 2, 6, 4)","(4, 0, 4, 2)",8
364,"(5, 2, 4, 4)","(5, 0, 6, 6)","(0, 0, 1, 6)",5
365,"(3, 2, 6, 0)","(3, 1, 3, 0)","(4, 1, 1, 0)",7
366,"(4, 1, 5, 1)","(4, 0, 0, 1)","(0, 1, 5, 2)",4
367,"(3, 0, 3, 2)","(3, 2, 5, 3)","(5, 1, 0, 2)",6
368,"(0, 0, 3, 0)","(0, 1, 5, 1)","(2, 2, 4, 0)",7
369,"(2, 0, 0, 3)","(2, 2, 3, 0)","(0, 0, 3, 5)",8
370,"(0, 0, 2, 0)","(0, 1, 4, 6)","(5, 1, 6, 5)",4
371,"(2, 0, 1, 1)","(2, 2, 2, 5)","(5, 0, 5, 3)",5
372,"(5, 2, 4, 6)","(5, 1, 0, 2)","(2, 2, 3, 0)",6
373,"(0, 0, 1, 5)","(0, 1, 5, 2)","(4, 1, 1, 4)",6
374,"(1, 1, 0, 2)","(1, 0, 5, 4)","(4, 1, 2, 4)",7
375,"(1, 2, 0, 1)","(1, 2, 1, 6)","(3, 2, 2, 5)",5
376,"(0, 2, 6, 4)","(0, 0, 2, 0)","(4, 2, 1, 4)",4
377,"(1, 2, 4, 3)","(1, 1, 3, 3)","(2, 2, 2, 6)",6
378,"(4, 2, 3, 6)","(4, 0, 3, 1)","(1, 2, 6, 0)",4
379,"(0, 0, 1, 1)","(0, 1, 6, 2)","(1, 2, 2, 4)",8
380,"(1, 0, 1, 0)","(1, 2, 3, 1)","(3, 2, 3, 4)",9
381,"(4, 0, 1, 1)","(4, 0, 6, 5)","(3, 2, 2, 4)",7
382,"(3, 2, 4, 1)","(3, 1, 4, 1)","(5, 0, 1, 5)",4
383,"(1, 2, 3, 2)","(1, 2, 1, 1)","(0, 2, 6, 4)",6
384,"(4, 2, 4, 3)","(4, 1, 5, 3)","(5, 2, 3, 0)",6
385,"(1, 0, 3, 3)","(1, 2, 5, 6)","(0, 1, 0, 3)",7
386,"(3, 1, 4, 5)","(3, 1, 1, 6)","(0, 0, 0, 6)",5
387,"(2, 0, 4, 1)","(2, 1, 5, 4)","(4, 0, 0, 4)",7
388,"(4, 2, 2, 3)","(4, 1, 2, 0)","(1, 0, 5, 6)",4
389,"(0, 2, 2, 0)","(0, 1, 3, 4)","(3, 1, 1, 4)",7
390,"(0, 2, 3, 5)","(0, 0, 1, 3)","(5, 2, 4, 2)",4
391,"(0, 0, 4, 1)","(0, 2, 6, 1)","(5, 1, 5, 0)",3
392,"(1, 2, 1, 2)","(1, 1, 6, 0)","(4, 2, 4, 6)",6
393,"(4, 0, 3, 0)","(4, 1, 1, 6)","(5, 2, 6, 5)",7
394,"(2, 2, 3, 3)","(2, 0, 6, 2)","(4, 1, 5, 1)",7
395,"(3, 2, 1, 2)","(3, 1, 3, 2)","(1, 2, 2, 4)",6
396,"(4, 2, 6, 2)","(4, 2, 1, 0)","(5, 1, 0, 6)",6
397,"(4, 1, 0, 3)","(4, 2, 1, 1)","(2, 2, 4, 0)",7
398,"(4, 0, 0, 2)","(4, 0, 3, 2)","(0, 1, 3, 6)",4
399,"(2, 2, 2, 4)","(2, 1, 4, 4)","(4, 1, 5, 6)",6
400,"(5, 0, 4, 3)","(5, 0, 4, 0)","(4, 1, 3, 0)",6
401,"(4, 0, 2, 0)","(4, 1, 3, 4)","(3, 2, 0, 4)",8
402,"(1, 0, 4, 5)","(1, 1, 1, 3)","(2, 1, 5, 0)",9
403,"(5, 1, 2, 0)","(5, 1, 1, 0)","(1, 1, 1, 4)",1
404,"(3, 1, 3, 5)","(3, 0, 6, 0)","(1, 0, 5, 3)",8
405,"(1, 2, 0, 4)","(1, 0, 5, 2)","(5, 2, 3, 5)",5
406,"(3, 2, 4, 0)","(3, 0, 6, 3)","(4, 0, 6, 5)",10
407,"(5, 0, 6, 1)","(5, 0, 4, 5)","(4, 2, 2, 4)",6
408,"(2, 2, 1, 4)","(2, 2, 1, 6)","(1, 0, 3, 3)",5
409,"(0, 0, 5, 6)","(0, 1, 2, 3)","(2, 0, 0, 4)",6
410,"(1, 0, 5, 6)","(1, 1, 5, 6)","(2, 2, 5, 3)",5
411,"(2, 0, 1, 0)","(2, 2, 6, 3)","(0, 2, 1, 2)",8
412,"(0, 0, 0, 3)","(0, 2, 4, 6)","(3, 2, 0, 6)",8
413,"(3, 1, 4, 3)","(3, 2, 3, 1)","(5, 1, 1, 2)",6
414,"(3, 2, 4, 3)","(3, 0, 2, 6)","(4, 1, 1, 5)",7
415,"(2, 0, 0, 0)","(2, 1, 4, 6)","(0, 0, 2, 5)",7
416,"(0, 0, 3, 2)","(0, 2, 2, 3)","(1, 1, 3, 4)",8
417,"(1, 1, 2, 5)","(1, 0, 4, 3)","(4, 1, 3, 4)",6
418,"(0, 2, 5, 2)","(0, 0, 3, 4)","(1, 0, 1, 1)",8
419,"(0, 0, 0, 4)","(0, 2, 6, 2)","(3, 1, 5, 6)",6
420,"(3, 2, 4, 2)","(3, 0, 6, 0)","(1, 1, 3, 5)",7
421,"(3, 2, 1, 1)","(3, 0, 6, 5)","(4, 2, 0, 0)",8
422,"(0, 2, 5, 4)","(0, 0, 3, 0)","(5, 0, 1, 4)",4
423,"(2, 2, 5, 1)","(2, 2, 3, 4)","(0, 2, 5, 4)",7
424,"(1, 2, 2, 4)","(1, 1, 3, 1)","(5, 0, 5, 4)",4
425,"(3, 0, 3, 1)","(3, 1, 0, 2)","(5, 2, 6, 6)",6
426,"(1, 0, 6, 6)","(1, 2, 1, 2)","(2, 2, 4, 0)",9
427,"(4, 1, 1, 4)","(4, 2, 6, 4)","(3, 2, 2, 5)",8
428,"(2, 1, 3, 0)","(2, 2, 5, 3)","(4, 1, 4, 6)",7
429,"(1, 1, 0, 5)","(1, 1, 0, 6)","(3, 2, 1, 1)",4
430,"(1, 1, 3, 4)","(1, 0, 3, 3)","(3, 0, 6, 6)",6
431,"(1, 0, 4, 2)","(1, 0, 6, 2)","(2, 1, 1, 2)",5
432,"(5, 0, 3, 3)","(5, 1, 0, 3)","(1, 1, 6, 5)",4
433,"(0, 2, 0, 4)","(0, 0, 4, 2)","(3, 1, 0, 0)",6
434,"(5, 2, 0, 6)","(5, 1, 0, 5)","(2, 0, 3, 5)",5
435,"(3, 2, 0, 5)","(3, 1, 2, 2)","(2, 2, 0, 1)",8
436,"(4, 1, 3, 2)","(4, 0, 2, 2)","(1, 1, 3, 6)",5
437,"(0, 1, 0, 6)","(0, 0, 3, 4)","(5, 0, 4, 3)",4
438,"(1, 1, 5, 3)","(1, 2, 0, 1)","(2, 0, 6, 0)",8
439,"(2, 2, 5, 6)","(2, 0, 0, 5)","(0, 2, 2, 3)",7
440,"(4, 1, 6, 4)","(4, 2, 3, 2)","(1, 2, 4, 1)",7
441,"(0, 0, 4, 1)","(0, 0, 2, 0)","(3, 2, 2, 0)",7
442,"(4, 1, 6, 5)","(4, 1, 1, 4)","(3, 1, 3, 0)",7
443,"(3, 2, 4, 0)","(3, 0, 1, 1)","(0, 1, 2, 1)",7
444,"(0, 2, 3, 1)","(0, 0, 6, 0)","(4, 0, 6, 4)",7
445,"(5, 1, 6, 4)","(5, 2, 5, 0)","(3, 0, 1, 6)",6
446,"(0, 0, 1, 3)","(0, 1, 2, 1)","(4, 2, 2, 4)",3
447,"(3, 2, 3, 4)","(3, 0, 2, 6)","(5, 1, 2, 0)",5
448,"(1, 1, 1, 3)","(1, 2, 3, 5)","(4, 1, 3, 4)",7
449,"(5, 1, 0, 0)","(5, 1, 3, 0)","(2, 2, 2, 3)",4
450,"(1, 1, 3, 6)","(1, 2, 0, 0)","(0, 2, 3, 4)",9
451,"(3, 2, 6, 6)","(3, 1, 6, 1)","(1, 0, 6, 3)",5
452,"(0, 0, 1, 3)","(0, 1, 2, 1)","(2, 1, 0, 5)",7
453,"(1, 1, 0, 6)","(1, 0, 3, 3)","(5, 2, 0, 1)",5
454,"(5, 1, 6, 6)","(5, 1, 5, 2)","(3, 0, 6, 6)",6
455,"(1, 0, 4, 3)","(1, 0, 0, 5)","(0, 2, 0, 5)",10
456,"(5, 1, 3, 5)","(5, 0, 0, 4)","(0, 0, 0, 1)",6
457,"(0, 2, 1, 4)","(0, 0, 1, 2)","(1, 0, 1, 2)",8
458,"(3, 1, 3, 3)","(3, 0, 5, 5)","(1, 1, 3, 0)",7
459,"(5, 1, 6, 5)","(5, 2, 4, 2)","(3, 1, 5, 1)",7
460,"(0, 2, 4, 5)","(0, 1, 2, 1)","(2, 2, 4, 0)",7
461,"(0, 2, 5, 1)","(0, 0, 1, 0)","(2, 0, 3, 5)",8
462,"(4, 2, 0, 1)","(4, 2, 3, 4)","(5, 1, 5, 3)",6
463,"(2, 1, 6, 4)","(2, 1, 6, 1)","(5, 2, 6, 3)",3
464,"(2, 0, 3, 3)","(2, 0, 4, 2)","(3, 2, 0, 2)",7
465,"(0, 2, 1, 5)","(0, 2, 1, 0)","(5, 2, 4, 4)",1
466,"(3, 0, 3, 1)","(3, 0, 6, 0)","(1, 0, 3, 5)",6
467,"(5, 1, 3, 3)","(5, 0, 2, 0)","(3, 0, 5, 2)",7
468,"(4, 0, 0, 5)","(4, 0, 6, 2)","(0, 2, 6, 0)",6
469,"(0, 0, 0, 3)","(0, 1, 2, 1)","(4, 2, 6, 6)",4
470,"(0, 1, 4, 3)","(0, 2, 5, 5)","(5, 0, 1, 2)",3
471,"(3, 2, 2, 6)","(3, 1, 3, 6)","(2, 1, 2, 4)",8
472,"(1, 2, 3, 6)","(1, 0, 5, 2)","(2, 0, 5, 6)",10
473,"(0, 2, 2, 6)","(0, 2, 6, 6)","(3, 2, 5, 3)",4
474,"(5, 1, 3, 2)","(5, 2, 5, 3)","(1, 2, 0, 2)",5
475,"(4, 2, 4, 6)","(4, 0, 1, 2)","(3, 1, 3, 0)",8
476,"(4, 0, 0, 4)","(4, 1, 1, 4)","(0, 1, 3, 5)",4
477,"(3, 2, 5, 5)","(3, 2, 0, 3)","(2, 0, 3, 5)",7
478,"(1, 0, 0, 0)","(1, 1, 1, 4)","(0, 1, 0, 5)",9
479,"(1, 2, 1, 2)","(1, 1, 5, 4)","(5, 2, 5, 1)",7
480,"(2, 1, 5, 6)","(2, 2, 1, 2)","(0, 1, 4, 1)",7
481,"(1, 1, 4, 6)","(1, 1, 0, 0)","(2, 2, 0, 4)",9
482,"(5, 1, 6, 3)","(5, 2, 6, 3)","(2, 0, 4, 5)",3
483,"(2, 2, 3, 0)","(2, 2, 6, 2)","(4, 1, 0, 2)",6
484,"(3, 2, 5, 4)","(3, 1, 6, 4)","(5, 0, 3, 5)",5
485,"(0, 2, 5, 5)","(0, 1, 0, 1)","(5, 0, 4, 4)",4
486,"(2, 2, 0, 6)","(2, 2, 1, 6)","(5, 2, 3, 1)",3
487,"(1, 0, 0, 4)","(1, 0, 5, 4)","(0, 2, 2, 4)",6
488,"(0, 2, 5, 3)","(0, 0, 5, 0)","(4, 0, 3, 3)",4
489,"(3, 1, 6, 5)","(3, 2, 6, 3)","(1, 0, 4, 3)",6
490,"(2, 1, 5, 2)","(2, 0, 3, 4)","(4, 1, 3, 6)",8
491,"(5, 1, 4, 2)","(5, 2, 0, 5)","(4, 0, 0, 5)",11
492,"(0, 2, 2, 3)","(0, 1, 1, 5)","(3, 1, 0, 1)",6
493,"(4, 0, 5, 3)","(4, 1, 2, 0)","(2, 1, 2, 2)",9
494,"(1, 1, 3, 2)","(1, 1, 2, 6)","(0, 1, 5, 1)",6
495,"(1, 2, 5, 4)","(1, 2, 0, 4)","(2, 2, 2, 5)",6
496,"(5, 1, 6, 2)","(5, 2, 4, 4)","(4, 1, 3, 0)",7
497,"(1, 1, 3, 2)","(1, 1, 5, 3)","(5, 1, 5, 6)",5
498,"(4, 2, 5, 6)","(4, 0, 2, 4)","(2, 0, 3, 6)",8
499,"(2, 2, 4, 0)","(2, 2, 6, 5)","(1, 0, 5, 3)",7
500,"(4, 0, 2, 0)","(4, 2, 6, 2)","(3, 2, 4, 1)",9
