Triplet #,Anchor,Positive,Negative,Hardness Score
318,"(5, 0, 2, 4)","(5, 0, 4, 0)","(2, 0, 3, 4)",5
319,"(2, 1, 1, 1)","(2, 0, 3, 4)","(0, 1, 3, 4)",9
320,"(1, 1, 4, 0)","(1, 2, 5, 4)","(5, 0, 1, 0)",4
321,"(5, 2, 6, 2)","(5, 0, 5, 6)","(4, 1, 3, 4)",7
322,"(1, 2, 5, 3)","(1, 0, 0, 0)","(3, 1, 6, 4)",7
323,"(1, 1, 1, 6)","(1, 1, 3, 6)","(5, 0, 2, 1)",3
324,"(3, 1, 4, 6)","(3, 1, 5, 1)","(2, 0, 3, 3)",6
325,"(5, 1, 6, 5)","(5, 2, 1, 6)","(3, 0, 3, 3)",7
326,"(5, 0, 1, 4)","(5, 1, 1, 3)","(3, 2, 2, 0)",5
327,"(3, 1, 3, 5)","(3, 1, 3, 3)","(0, 1, 5, 5)",3
328,"(5, 2, 3, 1)","(5, 1, 3, 0)","(2, 2, 5, 2)",4
329,"(4, 2, 2, 2)","(4, 0, 4, 1)","(5, 2, 0, 1)",8
330,"(4, 0, 1, 0)","(4, 0, 6, 1)","(0, 1, 6, 5)",6
331,"(5, 1, 5, 5)","(5, 1, 6, 4)","(3, 2, 0, 0)",5
332,"(4, 0, 5, 2)","(4, 2, 1, 5)","(0, 1, 2, 6)",5
333,"(1, 2, 1, 6)","(1, 1, 5, 2)","(0, 2, 3, 0)",8
334,"(3, 1, 2, 6)","(3, 2, 4, 1)","(5, 1, 4, 0)",8
335,"(3, 2, 1, 3)","(3, 1, 4, 5)","(1, 2, 4, 6)",8
336,"(4, 0, 3, 0)","(4, 1, 4, 0)","(2, 1, 2, 4)",6
337,"(5, 2, 4, 0)","(5, 2, 5, 5)","(1, 0, 6, 3)",3
338,"(0, 2, 6, 2)","(0, 1, 5, 1)","(5, 0, 3, 0)",3
339,"(0, 2, 3, 5)","(0, 0, 4, 1)","(2, 2, 2, 6)",6
340,"(4, 1, 1, 6)","(4, 2, 5, 4)","(0, 2, 5, 6)",8
341,"(5, 0, 2, 3)","(5, 0, 5, 1)","(0, 0, 6, 6)",2
342,"(5, 2, 2, 1)","(5, 1, 2, 4)","(4, 0, 3, 2)",6
343,"(0, 1, 3, 3)","(0, 2, 1, 2)","(5, 0, 1, 6)",5
344,"(0, 1, 5, 4)","(0, 2, 5, 1)","(2, 2, 3, 6)",6
345,"(1, 2, 2, 3)","(1, 2, 4, 3)","(2, 1, 2, 3)",6
346,"(0, 0, 2, 2)","(0, 2, 0, 6)","(3, 1, 6, 1)",5
347,"(1, 0, 4, 5)","(1, 2, 4, 3)","(0, 1, 0, 0)",6
348,"(1, 0, 5, 3)","(1, 2, 5, 2)","(2, 2, 1, 1)",7
349,"(0, 2, 6, 2)","(0, 2, 6, 5)","(4, 0, 3, 0)",2
350,"(5, 1, 3, 4)","(5, 0, 3, 1)","(3, 2, 1, 3)",5
351,"(0, 0, 4, 4)","(0, 0, 6, 1)","(2, 0, 1, 5)",5
352,"(1, 1, 2, 6)","(1, 1, 5, 1)","(2, 2, 3, 0)",7
353,"(3, 1, 3, 2)","(3, 2, 6, 4)","(1, 2, 3, 0)",8
354,"(4, 1, 0, 0)","(4, 1, 1, 3)","(5, 0, 2, 0)",6
355,"(0, 2, 1, 2)","(0, 2, 1, 5)","(2, 1, 3, 5)",5
356,"(0, 1, 1, 1)","(0, 2, 1, 3)","(3, 0, 4, 6)",4
357,"(5, 2, 0, 1)","(5, 1, 2, 1)","(1, 0, 3, 4)",3
358,"(2, 0, 6, 2)","(2, 0, 5, 1)","(4, 0, 5, 1)",5
359,"(2, 2, 0, 4)","(2, 2, 4, 1)","(1, 1, 5, 1)",7
360,"(5, 0, 0, 6)","(5, 0, 1, 3)","(3, 1, 2, 6)",5
361,"(4, 0, 0, 3)","(4, 1, 0, 0)","(3, 0, 6, 3)",6
362,"(2, 1, 3, 3)","(2, 0, 4, 2)","(0, 0, 4, 1)",6
363,"(0, 2, 5, 2)","(0, 1, 3, 5)","(2, 2, 4, 3)",7
364,"(2, 2, 5, 3)","(2, 1, 3, 2)","(1, 2, 5, 0)",8
365,"(3, 1, 1, 2)","(3, 0, 6, 3)","(2, 1, 2, 0)",8
366,"(5, 0, 4, 6)","(5, 0, 5, 5)","(1, 0, 5, 2)",2
367,"(5, 0, 5, 4)","(5, 2, 3, 4)","(0, 2, 3, 3)",5
368,"(5, 1, 6, 5)","(5, 2, 2, 3)","(2, 2, 0, 2)",6
369,"(4, 2, 0, 1)","(4, 2, 6, 5)","(5, 0, 2, 1)",7
370,"(1, 0, 6, 6)","(1, 0, 6, 4)","(2, 1, 5, 0)",5
371,"(5, 1, 6, 2)","(5, 1, 3, 2)","(0, 1, 1, 0)",1
372,"(4, 0, 2, 6)","(4, 2, 5, 5)","(1, 2, 4, 4)",7
373,"(4, 1, 0, 6)","(4, 2, 0, 0)","(2, 0, 1, 0)",6
374,"(1, 1, 4, 2)","(1, 2, 1, 2)","(4, 0, 1, 2)",6
375,"(5, 2, 0, 2)","(5, 2, 3, 1)","(0, 2, 6, 3)",2
376,"(5, 0, 2, 1)","(5, 1, 5, 5)","(4, 1, 3, 2)",9
377,"(0, 1, 1, 3)","(0, 2, 2, 3)","(2, 1, 2, 3)",4
378,"(0, 2, 5, 4)","(0, 0, 1, 3)","(4, 1, 3, 3)",6
379,"(4, 0, 3, 5)","(4, 0, 3, 1)","(0, 0, 6, 0)",2
380,"(1, 2, 2, 6)","(1, 0, 0, 6)","(0, 1, 4, 5)",6
381,"(4, 0, 4, 6)","(4, 0, 5, 1)","(0, 2, 5, 0)",2
382,"(5, 2, 6, 6)","(5, 2, 4, 2)","(4, 1, 4, 4)",8
383,"(4, 1, 6, 6)","(4, 0, 0, 0)","(5, 2, 2, 2)",8
384,"(4, 0, 6, 6)","(4, 1, 5, 0)","(0, 0, 3, 2)",4
385,"(5, 0, 3, 6)","(5, 2, 1, 3)","(2, 0, 6, 3)",6
386,"(5, 2, 2, 3)","(5, 1, 1, 3)","(2, 2, 1, 1)",3
387,"(2, 0, 5, 3)","(2, 2, 6, 1)","(3, 2, 3, 3)",8
388,"(0, 0, 6, 3)","(0, 2, 5, 6)","(4, 0, 4, 2)",4
389,"(0, 2, 4, 5)","(0, 2, 3, 1)","(4, 1, 0, 0)",3
390,"(4, 2, 4, 6)","(4, 1, 3, 4)","(1, 0, 4, 1)",6
391,"(0, 2, 1, 0)","(0, 1, 0, 3)","(4, 0, 6, 2)",4
392,"(3, 1, 3, 3)","(3, 0, 5, 6)","(5, 0, 3, 3)",8
393,"(3, 2, 1, 4)","(3, 1, 0, 3)","(5, 0, 1, 6)",7
394,"(4, 1, 0, 4)","(4, 2, 2, 6)","(5, 2, 0, 4)",9
395,"(5, 2, 1, 6)","(5, 2, 2, 2)","(4, 0, 2, 0)",5
396,"(4, 2, 2, 5)","(4, 2, 4, 2)","(3, 2, 0, 5)",6
397,"(4, 1, 0, 2)","(4, 1, 1, 0)","(3, 2, 2, 6)",6
398,"(5, 1, 2, 2)","(5, 0, 4, 3)","(0, 0, 6, 2)",4
399,"(5, 0, 1, 2)","(5, 2, 6, 1)","(4, 0, 6, 2)",10
400,"(4, 1, 6, 3)","(4, 1, 2, 2)","(1, 2, 4, 2)",6
401,"(2, 1, 2, 4)","(2, 0, 2, 4)","(0, 0, 6, 0)",5
402,"(1, 0, 5, 1)","(1, 2, 1, 6)","(2, 2, 3, 2)",9
403,"(5, 0, 0, 4)","(5, 1, 4, 4)","(1, 0, 1, 0)",4
404,"(0, 2, 1, 1)","(0, 0, 4, 4)","(1, 0, 0, 2)",9
405,"(3, 1, 2, 3)","(3, 1, 2, 5)","(4, 0, 1, 3)",5
406,"(2, 0, 1, 2)","(2, 1, 0, 4)","(3, 0, 0, 6)",6
407,"(5, 2, 0, 6)","(5, 0, 6, 0)","(1, 2, 6, 5)",7
408,"(1, 1, 5, 6)","(1, 2, 5, 4)","(5, 2, 2, 3)",4
409,"(3, 2, 3, 4)","(3, 2, 1, 0)","(2, 0, 3, 5)",7
410,"(2, 1, 5, 3)","(2, 0, 6, 6)","(1, 0, 5, 6)",10
411,"(2, 0, 6, 2)","(2, 0, 4, 6)","(0, 2, 5, 1)",6
412,"(4, 1, 0, 1)","(4, 0, 0, 5)","(2, 0, 0, 0)",6
413,"(0, 0, 6, 4)","(0, 2, 1, 2)","(4, 1, 1, 0)",7
414,"(2, 2, 5, 3)","(2, 2, 5, 0)","(0, 0, 2, 2)",4
415,"(1, 2, 0, 2)","(1, 0, 1, 4)","(4, 0, 6, 0)",6
416,"(3, 1, 1, 3)","(3, 0, 3, 1)","(4, 2, 0, 0)",8
417,"(1, 0, 3, 3)","(1, 1, 5, 1)","(2, 2, 3, 4)",8
418,"(2, 0, 3, 6)","(2, 2, 1, 3)","(5, 1, 1, 4)",7
419,"(0, 2, 1, 4)","(0, 1, 4, 6)","(3, 0, 5, 2)",5
420,"(0, 0, 3, 6)","(0, 0, 4, 6)","(1, 0, 4, 6)",4
421,"(4, 0, 3, 1)","(4, 0, 0, 6)","(2, 0, 6, 6)",6
422,"(0, 1, 5, 0)","(0, 1, 1, 3)","(3, 2, 3, 4)",5
423,"(0, 2, 2, 4)","(0, 2, 0, 2)","(5, 1, 4, 4)",2
424,"(0, 0, 6, 2)","(0, 0, 3, 0)","(4, 1, 5, 0)",5
425,"(2, 0, 1, 5)","(2, 1, 4, 1)","(4, 1, 2, 1)",9
426,"(5, 1, 4, 2)","(5, 1, 2, 6)","(3, 2, 6, 5)",5
427,"(3, 2, 5, 4)","(3, 2, 6, 6)","(2, 1, 4, 3)",6
428,"(5, 2, 5, 3)","(5, 2, 3, 2)","(3, 2, 3, 1)",7
429,"(4, 0, 0, 1)","(4, 2, 5, 1)","(1, 1, 2, 6)",5
430,"(1, 0, 5, 5)","(1, 2, 5, 6)","(5, 1, 2, 3)",3
431,"(2, 2, 3, 6)","(2, 0, 2, 1)","(0, 1, 0, 4)",6
432,"(2, 0, 3, 4)","(2, 1, 3, 4)","(4, 1, 5, 6)",5
433,"(2, 2, 4, 3)","(2, 2, 3, 3)","(0, 1, 3, 1)",3
434,"(1, 0, 3, 4)","(1, 1, 6, 1)","(4, 0, 2, 5)",6
435,"(4, 2, 1, 4)","(4, 0, 4, 2)","(1, 2, 1, 0)",6
436,"(5, 2, 6, 0)","(5, 1, 4, 5)","(1, 2, 5, 4)",5
437,"(1, 1, 6, 4)","(1, 1, 3, 6)","(0, 2, 0, 4)",6
438,"(5, 1, 4, 3)","(5, 2, 4, 0)","(2, 0, 2, 3)",4
439,"(4, 0, 3, 4)","(4, 1, 3, 6)","(0, 0, 1, 6)",4
440,"(2, 0, 2, 0)","(2, 0, 4, 1)","(0, 2, 5, 2)",5
441,"(3, 1, 6, 5)","(3, 2, 5, 6)","(1, 1, 2, 1)",6
442,"(3, 1, 2, 5)","(3, 2, 5, 0)","(5, 0, 4, 2)",7
443,"(3, 2, 6, 1)","(3, 2, 2, 5)","(0, 2, 0, 0)",4
444,"(4, 0, 3, 4)","(4, 0, 1, 4)","(3, 1, 6, 5)",5
445,"(0, 0, 5, 4)","(0, 0, 3, 0)","(3, 2, 3, 1)",6
446,"(2, 2, 3, 5)","(2, 2, 3, 0)","(5, 0, 3, 4)",3
447,"(1, 0, 2, 0)","(1, 2, 3, 0)","(0, 0, 1, 0)",6
448,"(0, 0, 0, 0)","(0, 0, 0, 6)","(2, 2, 4, 4)",4
449,"(4, 1, 1, 3)","(4, 1, 1, 3)","(2, 0, 2, 1)",3
450,"(3, 1, 6, 1)","(3, 0, 4, 2)","(0, 0, 2, 1)",6
451,"(5, 2, 4, 1)","(5, 2, 3, 5)","(0, 0, 2, 0)",2
452,"(2, 2, 3, 3)","(2, 2, 1, 3)","(5, 0, 6, 2)",3
453,"(1, 2, 3, 1)","(1, 1, 5, 5)","(4, 2, 6, 4)",5
454,"(5, 0, 6, 1)","(5, 2, 4, 1)","(0, 2, 4, 3)",5
455,"(5, 0, 2, 4)","(5, 2, 6, 1)","(0, 2, 5, 4)",5
456,"(1, 2, 0, 1)","(1, 2, 6, 5)","(5, 1, 3, 2)",4
457,"(0, 0, 0, 4)","(0, 1, 3, 1)","(4, 0, 2, 0)",5
458,"(3, 0, 1, 5)","(3, 2, 3, 4)","(5, 2, 5, 1)",7
459,"(3, 0, 1, 4)","(3, 1, 5, 0)","(4, 1, 3, 5)",9
460,"(5, 2, 5, 1)","(5, 1, 5, 3)","(0, 1, 2, 0)",3
461,"(0, 0, 1, 1)","(0, 0, 6, 0)","(1, 1, 6, 0)",10
462,"(3, 1, 3, 3)","(3, 1, 6, 5)","(5, 1, 2, 0)",6
463,"(1, 2, 3, 3)","(1, 0, 6, 3)","(5, 2, 0, 5)",3
464,"(5, 0, 1, 0)","(5, 1, 6, 1)","(3, 1, 1, 2)",8
465,"(3, 2, 4, 4)","(3, 0, 2, 2)","(1, 2, 2, 4)",8
466,"(0, 2, 4, 4)","(0, 1, 2, 2)","(5, 2, 6, 2)",4
467,"(4, 2, 5, 5)","(4, 0, 3, 6)","(0, 0, 2, 4)",5
468,"(5, 2, 2, 4)","(5, 1, 6, 6)","(0, 2, 0, 4)",4
469,"(4, 2, 4, 3)","(4, 0, 1, 5)","(2, 2, 4, 5)",8
470,"(3, 1, 6, 2)","(3, 1, 4, 2)","(2, 1, 2, 4)",5
471,"(2, 1, 4, 4)","(2, 1, 4, 4)","(0, 2, 4, 4)",3
472,"(3, 1, 4, 1)","(3, 2, 1, 3)","(0, 2, 6, 0)",7
473,"(0, 1, 6, 2)","(0, 0, 4, 3)","(5, 0, 3, 6)",4
474,"(3, 0, 0, 1)","(3, 1, 6, 0)","(4, 2, 5, 0)",9
475,"(5, 0, 6, 5)","(5, 2, 6, 0)","(4, 0, 0, 4)",6
476,"(1, 2, 1, 5)","(1, 0, 3, 4)","(2, 2, 6, 6)",7
477,"(4, 0, 5, 0)","(4, 1, 4, 0)","(3, 1, 4, 1)",6
478,"(1, 2, 5, 6)","(1, 2, 1, 3)","(0, 2, 0, 3)",7
479,"(3, 1, 6, 2)","(3, 0, 2, 3)","(0, 1, 6, 0)",6
480,"(2, 2, 6, 3)","(2, 2, 0, 1)","(3, 1, 3, 5)",7
481,"(1, 2, 4, 4)","(1, 0, 1, 5)","(0, 1, 2, 1)",8
482,"(0, 0, 2, 4)","(0, 2, 2, 1)","(3, 2, 1, 5)",5
483,"(1, 1, 0, 4)","(1, 0, 6, 3)","(5, 2, 0, 2)",5
484,"(2, 1, 4, 0)","(2, 2, 4, 5)","(5, 0, 2, 6)",4
485,"(1, 0, 6, 6)","(1, 1, 2, 0)","(3, 0, 0, 3)",6
486,"(2, 0, 6, 3)","(2, 1, 3, 2)","(1, 2, 2, 2)",8
487,"(0, 1, 6, 2)","(0, 0, 2, 2)","(3, 2, 6, 1)",5
488,"(1, 1, 2, 2)","(1, 0, 4, 5)","(2, 2, 5, 1)",7
489,"(2, 2, 5, 6)","(2, 1, 0, 6)","(4, 0, 5, 6)",6
490,"(1, 1, 4, 3)","(1, 2, 1, 0)","(2, 2, 3, 3)",9
491,"(1, 0, 2, 2)","(1, 1, 4, 2)","(3, 2, 0, 1)",5
492,"(2, 2, 2, 3)","(2, 0, 2, 1)","(0, 1, 3, 3)",5
493,"(1, 2, 5, 3)","(1, 0, 6, 3)","(0, 0, 0, 1)",7
494,"(2, 0, 6, 0)","(2, 0, 1, 5)","(0, 0, 1, 6)",8
495,"(2, 0, 1, 6)","(2, 0, 4, 3)","(1, 1, 3, 5)",7
496,"(0, 2, 3, 4)","(0, 0, 4, 0)","(5, 2, 3, 3)",4
497,"(0, 2, 4, 5)","(0, 0, 5, 3)","(2, 2, 3, 6)",6
498,"(2, 1, 5, 6)","(2, 1, 4, 3)","(0, 2, 0, 6)",5
499,"(2, 1, 5, 0)","(2, 0, 0, 0)","(4, 1, 5, 4)",6
500,"(0, 1, 5, 2)","(0, 2, 6, 4)","(2, 2, 4, 4)",8
